time,humidity,airTemperature,waterTemperature
19 Jul 2020 11:39:15,53.099998474121094,20.0,19.5
19 Jul 2020 11:39:31,52.79999923706055,20.0,19.5
19 Jul 2020 11:39:48,52.29999923706055,20.0,19.5
19 Jul 2020 11:40:04,52.099998474121094,20.100000381469727,19.5
19 Jul 2020 11:40:21,51.79999923706055,20.100000381469727,19.5
19 Jul 2020 11:40:37,52.400001525878906,20.0,19.4375
19 Jul 2020 11:40:53,52.599998474121094,20.100000381469727,19.5
19 Jul 2020 11:41:10,52.79999923706055,20.100000381469727,19.5
19 Jul 2020 11:41:26,52.900001525878906,20.100000381469727,19.5
19 Jul 2020 11:41:43,52.79999923706055,20.100000381469727,19.5
19 Jul 2020 11:41:59,53.099998474121094,20.100000381469727,19.5
19 Jul 2020 11:42:15,52.20000076293945,20.100000381469727,19.5
19 Jul 2020 11:42:32,52.20000076293945,20.100000381469727,19.5
19 Jul 2020 11:42:48,52.400001525878906,20.100000381469727,19.5
19 Jul 2020 11:43:05,52.599998474121094,20.100000381469727,19.5625
19 Jul 2020 11:43:21,52.5,20.100000381469727,19.5
19 Jul 2020 11:44:20,51.79999923706055,20.100000381469727,19.5
19 Jul 2020 11:44:36,51.70000076293945,20.100000381469727,19.5
19 Jul 2020 11:44:53,51.900001525878906,20.100000381469727,19.5
19 Jul 2020 11:45:09,52.099998474121094,20.100000381469727,19.5
19 Jul 2020 11:45:26,51.900001525878906,20.100000381469727,19.4375
19 Jul 2020 11:45:42,51.20000076293945,20.100000381469727,19.4375
19 Jul 2020 11:45:58,51.599998474121094,20.100000381469727,19.5
19 Jul 2020 11:46:15,51.5,20.100000381469727,19.5
19 Jul 2020 11:46:31,52.099998474121094,20.100000381469727,19.5
19 Jul 2020 11:46:48,52.599998474121094,20.100000381469727,19.5
19 Jul 2020 11:47:04,52.599998474121094,20.100000381469727,19.5
19 Jul 2020 11:47:20,52.20000076293945,20.100000381469727,19.5
19 Jul 2020 11:47:37,52.29999923706055,20.100000381469727,19.5
19 Jul 2020 11:47:53,51.900001525878906,20.100000381469727,19.5
19 Jul 2020 11:48:10,52.29999923706055,20.100000381469727,19.5
19 Jul 2020 11:48:26,52.099998474121094,20.100000381469727,19.5
19 Jul 2020 11:48:42,52.099998474121094,20.100000381469727,19.5
19 Jul 2020 11:49:01,52.400001525878906,20.100000381469727,19.5
19 Jul 2020 11:49:18,52.0,20.100000381469727,19.5
19 Jul 2020 11:49:34,51.70000076293945,20.200000762939453,19.5
19 Jul 2020 11:49:51,51.29999923706055,20.200000762939453,19.5
19 Jul 2020 11:50:07,51.70000076293945,20.200000762939453,19.5
19 Jul 2020 11:50:23,52.0,20.200000762939453,19.5
19 Jul 2020 11:50:40,51.70000076293945,20.200000762939453,19.5
19 Jul 2020 11:50:56,51.0,20.200000762939453,19.5
19 Jul 2020 11:51:13,50.70000076293945,20.100000381469727,19.5625
19 Jul 2020 11:51:29,50.900001525878906,20.100000381469727,19.5
19 Jul 2020 11:51:48,50.900001525878906,20.100000381469727,19.5
19 Jul 2020 11:52:04,51.29999923706055,20.100000381469727,19.5
19 Jul 2020 11:52:21,51.5,20.100000381469727,19.5
19 Jul 2020 11:52:37,51.79999923706055,20.100000381469727,19.5625
19 Jul 2020 11:52:54,52.20000076293945,20.100000381469727,19.5
19 Jul 2020 11:53:10,52.0,20.100000381469727,19.5
19 Jul 2020 11:53:26,52.0,20.100000381469727,19.5
19 Jul 2020 11:53:43,52.0,20.100000381469727,19.5
19 Jul 2020 11:53:59,52.0,20.200000762939453,19.5
19 Jul 2020 11:54:16,51.900001525878906,20.200000762939453,19.5
19 Jul 2020 11:54:32,51.400001525878906,20.100000381469727,19.4375
19 Jul 2020 11:54:48,50.900001525878906,20.100000381469727,19.4375
19 Jul 2020 11:55:05,51.5,20.200000762939453,19.5
19 Jul 2020 11:55:21,52.099998474121094,20.200000762939453,19.5
19 Jul 2020 11:55:38,52.29999923706055,20.200000762939453,19.5
19 Jul 2020 11:55:54,52.29999923706055,20.200000762939453,19.5
19 Jul 2020 11:56:10,52.20000076293945,20.200000762939453,19.5
19 Jul 2020 11:56:27,51.79999923706055,20.200000762939453,19.5
19 Jul 2020 11:56:43,51.400001525878906,20.200000762939453,19.4375
19 Jul 2020 11:57:00,51.099998474121094,20.200000762939453,19.5
19 Jul 2020 11:57:16,51.0,20.200000762939453,19.5
19 Jul 2020 11:57:32,51.20000076293945,20.200000762939453,19.5
19 Jul 2020 11:57:49,51.5,20.200000762939453,19.5
19 Jul 2020 11:58:05,51.70000076293945,20.200000762939453,19.5625
19 Jul 2020 11:59:03,51.29999923706055,20.200000762939453,19.4375
19 Jul 2020 11:59:20,51.400001525878906,20.100000381469727,19.5
19 Jul 2020 11:59:36,51.599998474121094,20.200000762939453,19.5
19 Jul 2020 11:59:53,51.79999923706055,20.200000762939453,19.5
19 Jul 2020 12:00:09,51.29999923706055,20.200000762939453,19.5
19 Jul 2020 12:00:25,51.400001525878906,20.200000762939453,19.5
19 Jul 2020 12:00:42,51.099998474121094,20.200000762939453,19.5
19 Jul 2020 12:01:01,51.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:01:17,51.79999923706055,20.200000762939453,19.5
19 Jul 2020 12:01:34,51.5,20.200000762939453,19.5
19 Jul 2020 12:01:52,51.0,20.200000762939453,19.5625
19 Jul 2020 12:02:09,51.099998474121094,20.200000762939453,19.5
19 Jul 2020 12:02:25,50.900001525878906,20.200000762939453,19.5625
19 Jul 2020 12:02:42,51.5,20.200000762939453,19.5
19 Jul 2020 12:02:58,51.099998474121094,20.200000762939453,19.5
19 Jul 2020 12:03:14,50.900001525878906,20.200000762939453,19.5
19 Jul 2020 12:03:31,51.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:03:47,51.79999923706055,20.200000762939453,19.5625
19 Jul 2020 12:04:04,52.0,20.200000762939453,19.5
19 Jul 2020 12:04:20,51.79999923706055,20.200000762939453,19.5
19 Jul 2020 12:04:36,51.099998474121094,20.200000762939453,19.5
19 Jul 2020 12:04:53,51.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:05:09,50.900001525878906,20.200000762939453,19.5
19 Jul 2020 12:05:26,50.900001525878906,20.200000762939453,19.5625
19 Jul 2020 12:05:42,51.099998474121094,20.200000762939453,19.5
19 Jul 2020 12:05:58,50.79999923706055,20.299999237060547,19.5625
19 Jul 2020 12:06:15,50.70000076293945,20.299999237060547,19.5
19 Jul 2020 12:06:31,50.79999923706055,20.299999237060547,19.5
19 Jul 2020 12:06:48,50.70000076293945,20.299999237060547,19.5625
19 Jul 2020 12:07:04,50.79999923706055,20.299999237060547,19.5
19 Jul 2020 12:07:20,50.70000076293945,20.299999237060547,19.5625
19 Jul 2020 12:07:37,50.599998474121094,20.299999237060547,19.5625
19 Jul 2020 12:07:53,50.5,20.200000762939453,19.5625
19 Jul 2020 12:08:10,50.400001525878906,20.200000762939453,19.5
19 Jul 2020 12:08:26,50.5,20.299999237060547,19.5625
19 Jul 2020 12:08:42,50.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:08:59,50.79999923706055,20.200000762939453,19.5
19 Jul 2020 12:09:15,50.400001525878906,20.200000762939453,19.5625
19 Jul 2020 12:09:32,50.79999923706055,20.200000762939453,19.5625
19 Jul 2020 12:09:48,50.900001525878906,20.200000762939453,19.5
19 Jul 2020 12:10:07,50.400001525878906,20.200000762939453,19.5
19 Jul 2020 12:10:23,50.400001525878906,20.200000762939453,19.5625
19 Jul 2020 12:10:40,50.29999923706055,20.100000381469727,19.5
19 Jul 2020 12:10:56,50.29999923706055,20.100000381469727,19.5
19 Jul 2020 12:11:13,50.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:11:29,50.5,20.200000762939453,19.625
19 Jul 2020 12:11:45,50.400001525878906,20.100000381469727,19.5625
19 Jul 2020 12:12:02,50.70000076293945,20.100000381469727,19.5625
19 Jul 2020 12:12:18,50.900001525878906,20.100000381469727,19.5625
19 Jul 2020 12:12:35,50.900001525878906,20.100000381469727,19.5625
19 Jul 2020 12:12:51,51.0,20.100000381469727,19.5625
19 Jul 2020 12:13:55,51.70000076293945,20.100000381469727,19.5
19 Jul 2020 12:14:11,50.79999923706055,20.100000381469727,19.5
19 Jul 2020 12:14:30,50.70000076293945,20.100000381469727,19.5625
19 Jul 2020 12:14:47,50.900001525878906,20.100000381469727,19.5625
19 Jul 2020 12:15:03,51.599998474121094,20.200000762939453,19.5625
19 Jul 2020 12:15:20,51.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:15:36,51.599998474121094,20.200000762939453,19.5625
19 Jul 2020 12:15:52,51.79999923706055,20.200000762939453,19.5
19 Jul 2020 12:16:09,51.599998474121094,20.200000762939453,19.5
19 Jul 2020 12:16:25,51.20000076293945,20.200000762939453,19.5
19 Jul 2020 12:16:42,51.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:16:58,51.599998474121094,20.200000762939453,19.5625
19 Jul 2020 12:17:14,51.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:17:31,51.20000076293945,20.200000762939453,19.5
19 Jul 2020 12:17:47,51.5,20.200000762939453,19.5625
19 Jul 2020 12:18:04,50.5,20.299999237060547,19.5625
19 Jul 2020 12:18:20,50.29999923706055,20.200000762939453,19.5625
19 Jul 2020 12:18:36,50.099998474121094,20.200000762939453,19.5
19 Jul 2020 12:18:53,49.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:19:09,50.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:19:26,50.29999923706055,20.200000762939453,19.5625
19 Jul 2020 12:19:44,50.29999923706055,20.299999237060547,19.5625
19 Jul 2020 12:20:01,50.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:20:17,50.0,20.200000762939453,19.5625
19 Jul 2020 12:20:34,49.900001525878906,20.200000762939453,19.5
19 Jul 2020 12:20:50,49.900001525878906,20.200000762939453,19.5
19 Jul 2020 12:21:06,50.0,20.200000762939453,19.5
19 Jul 2020 12:21:23,50.0,20.200000762939453,19.5
19 Jul 2020 12:21:39,50.0,20.200000762939453,19.5625
19 Jul 2020 12:21:56,50.0,20.200000762939453,19.5625
19 Jul 2020 12:22:12,50.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:22:28,50.5,20.200000762939453,19.5625
19 Jul 2020 12:22:45,50.099998474121094,20.200000762939453,19.5
19 Jul 2020 12:23:01,50.0,20.200000762939453,19.5625
19 Jul 2020 12:23:18,50.0,20.200000762939453,19.5625
19 Jul 2020 12:23:34,49.900001525878906,20.200000762939453,19.5625
19 Jul 2020 12:23:50,50.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:24:07,50.900001525878906,20.200000762939453,19.5625
19 Jul 2020 12:24:23,50.599998474121094,20.200000762939453,19.5625
19 Jul 2020 12:24:40,50.599998474121094,20.200000762939453,19.5625
19 Jul 2020 12:24:56,50.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:25:15,50.900001525878906,20.200000762939453,19.5625
19 Jul 2020 12:25:31,50.70000076293945,20.200000762939453,19.5
19 Jul 2020 12:25:48,50.900001525878906,20.200000762939453,19.5625
19 Jul 2020 12:26:04,50.29999923706055,20.200000762939453,19.5625
19 Jul 2020 12:26:21,50.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:26:37,51.20000076293945,20.200000762939453,19.5
19 Jul 2020 12:26:53,51.5,20.200000762939453,19.5625
19 Jul 2020 12:27:10,51.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:27:26,51.5,20.200000762939453,19.5625
19 Jul 2020 12:27:43,51.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:28:42,51.5,20.200000762939453,19.5
19 Jul 2020 12:28:58,52.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:29:15,52.400001525878906,20.200000762939453,19.5625
19 Jul 2020 12:29:31,52.5,20.200000762939453,19.5625
19 Jul 2020 12:29:48,52.5,20.200000762939453,19.5625
19 Jul 2020 12:30:04,51.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:30:20,51.79999923706055,20.200000762939453,19.5625
19 Jul 2020 12:30:37,51.79999923706055,20.200000762939453,19.5625
19 Jul 2020 12:30:53,52.79999923706055,20.200000762939453,19.5625
19 Jul 2020 12:31:10,53.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:31:26,52.29999923706055,20.200000762939453,19.5625
19 Jul 2020 12:31:42,52.099998474121094,20.299999237060547,19.5625
19 Jul 2020 12:31:59,52.0,20.200000762939453,19.5625
19 Jul 2020 12:32:15,52.29999923706055,20.200000762939453,19.5625
19 Jul 2020 12:32:32,52.5,20.200000762939453,19.5625
19 Jul 2020 12:32:48,52.70000076293945,20.299999237060547,19.5625
19 Jul 2020 12:33:04,52.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:33:21,52.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:33:37,52.29999923706055,20.200000762939453,19.5625
19 Jul 2020 12:33:54,52.599998474121094,20.200000762939453,19.5625
19 Jul 2020 12:34:10,52.599998474121094,20.200000762939453,19.5625
19 Jul 2020 12:34:26,53.0,20.200000762939453,19.5625
19 Jul 2020 12:34:43,52.900001525878906,20.200000762939453,19.5625
19 Jul 2020 12:34:59,52.29999923706055,20.200000762939453,19.5625
19 Jul 2020 12:35:16,52.29999923706055,20.200000762939453,19.5
19 Jul 2020 12:35:32,53.0,20.200000762939453,19.5625
19 Jul 2020 12:35:48,53.0,20.200000762939453,19.5625
19 Jul 2020 12:36:05,53.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:36:21,53.79999923706055,20.200000762939453,19.5
19 Jul 2020 12:36:38,53.900001525878906,20.200000762939453,19.5
19 Jul 2020 12:36:57,53.79999923706055,20.200000762939453,19.5
19 Jul 2020 12:37:13,53.20000076293945,20.200000762939453,19.5625
19 Jul 2020 12:37:29,53.099998474121094,20.200000762939453,19.5625
19 Jul 2020 12:37:46,53.0,20.200000762939453,19.5
19 Jul 2020 12:38:02,53.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:38:19,53.70000076293945,20.200000762939453,19.5625
19 Jul 2020 12:38:35,53.0,20.200000762939453,19.5
19 Jul 2020 12:38:51,52.900001525878906,20.100000381469727,19.5625
19 Jul 2020 12:39:08,53.099998474121094,20.100000381469727,19.5625
19 Jul 2020 12:39:24,53.5,20.100000381469727,19.5
19 Jul 2020 12:39:41,54.0,20.100000381469727,19.5625
19 Jul 2020 12:39:57,53.599998474121094,20.100000381469727,19.5625
19 Jul 2020 12:40:13,53.70000076293945,20.100000381469727,19.5625
19 Jul 2020 12:40:30,54.20000076293945,20.100000381469727,19.5625
19 Jul 2020 12:40:46,53.70000076293945,20.100000381469727,19.5625
19 Jul 2020 12:41:03,53.900001525878906,20.100000381469727,19.5625
19 Jul 2020 12:41:19,54.599998474121094,20.100000381469727,19.5625
19 Jul 2020 12:41:35,54.29999923706055,20.100000381469727,19.5
19 Jul 2020 12:41:52,54.70000076293945,20.100000381469727,19.5625
19 Jul 2020 12:42:08,54.20000076293945,20.100000381469727,19.5625
19 Jul 2020 12:42:25,53.79999923706055,20.100000381469727,19.5625
19 Jul 2020 12:43:25,53.400001525878906,20.100000381469727,19.5625
19 Jul 2020 12:43:41,53.099998474121094,20.100000381469727,19.5625
19 Jul 2020 12:43:58,53.0,20.0,19.5625
19 Jul 2020 12:44:14,53.900001525878906,20.100000381469727,19.5625
19 Jul 2020 12:44:30,54.20000076293945,20.100000381469727,19.5625
19 Jul 2020 12:44:47,54.0,20.0,19.625
19 Jul 2020 12:45:03,54.400001525878906,20.100000381469727,19.625
19 Jul 2020 12:45:20,54.599998474121094,20.100000381469727,19.625
19 Jul 2020 12:45:36,54.5,20.100000381469727,19.5625
19 Jul 2020 12:45:52,54.5,20.0,19.5625
19 Jul 2020 12:46:09,54.400001525878906,20.100000381469727,19.5625
19 Jul 2020 12:46:25,54.400001525878906,20.0,19.5625
19 Jul 2020 12:46:42,54.29999923706055,20.0,19.625
19 Jul 2020 12:46:58,54.29999923706055,20.100000381469727,19.5625
19 Jul 2020 12:47:14,55.599998474121094,20.0,19.625
19 Jul 2020 12:47:31,55.70000076293945,20.0,19.625
19 Jul 2020 12:47:47,55.5,20.0,19.625
19 Jul 2020 12:48:04,55.099998474121094,20.0,19.5625
19 Jul 2020 12:48:20,54.70000076293945,20.0,19.5625
19 Jul 2020 12:48:36,55.0,20.0,19.625
19 Jul 2020 12:48:53,54.79999923706055,20.0,19.625
19 Jul 2020 12:49:09,55.0,20.0,19.5625
19 Jul 2020 12:49:26,54.900001525878906,20.0,19.625
19 Jul 2020 12:49:42,55.0,20.0,19.5625
19 Jul 2020 12:49:58,55.400001525878906,20.0,19.5625
19 Jul 2020 12:50:15,55.099998474121094,20.0,19.625
19 Jul 2020 12:50:31,55.29999923706055,20.0,19.5625
19 Jul 2020 12:50:48,55.599998474121094,20.0,19.625
19 Jul 2020 12:51:04,56.099998474121094,20.0,19.5625
19 Jul 2020 12:51:20,55.400001525878906,20.0,19.5625
19 Jul 2020 12:51:37,55.400001525878906,20.0,19.625
19 Jul 2020 12:51:53,54.400001525878906,20.0,19.5625
19 Jul 2020 12:52:10,54.20000076293945,20.0,19.5625
19 Jul 2020 12:52:26,54.400001525878906,20.0,19.625
19 Jul 2020 12:52:42,55.900001525878906,20.0,19.5625
19 Jul 2020 12:52:59,55.79999923706055,20.0,19.625
19 Jul 2020 12:53:15,56.0,20.0,19.625
19 Jul 2020 12:53:32,55.79999923706055,20.0,19.625
19 Jul 2020 12:53:48,55.900001525878906,20.0,19.625
19 Jul 2020 12:54:04,55.20000076293945,20.0,19.5625
19 Jul 2020 12:54:21,55.29999923706055,20.0,19.625
19 Jul 2020 12:54:37,55.70000076293945,20.0,19.625
19 Jul 2020 12:54:54,55.70000076293945,20.0,19.5625
19 Jul 2020 12:55:10,55.70000076293945,20.0,19.625
19 Jul 2020 12:55:26,55.900001525878906,20.0,19.625
19 Jul 2020 12:55:43,55.29999923706055,20.0,19.625
19 Jul 2020 12:55:59,55.79999923706055,19.899999618530273,19.625
19 Jul 2020 12:56:16,56.099998474121094,19.899999618530273,19.625
19 Jul 2020 12:56:32,56.20000076293945,19.899999618530273,19.5625
19 Jul 2020 12:56:48,54.5,19.899999618530273,19.625
19 Jul 2020 12:57:05,3303.800048828125,9.899999618530273,19.625
19 Jul 2020 12:58:06,53.099998474121094,19.899999618530273,19.5625
19 Jul 2020 12:58:22,53.0,19.899999618530273,19.625
19 Jul 2020 12:58:38,53.0,19.899999618530273,19.625
19 Jul 2020 12:58:55,54.20000076293945,19.899999618530273,19.5625
19 Jul 2020 12:59:11,53.400001525878906,19.899999618530273,19.5625
19 Jul 2020 12:59:28,53.20000076293945,19.899999618530273,19.625
19 Jul 2020 12:59:44,53.099998474121094,19.899999618530273,19.6875
19 Jul 2020 13:00:00,53.099998474121094,19.899999618530273,19.625
19 Jul 2020 13:00:17,53.20000076293945,19.899999618530273,19.625
19 Jul 2020 13:00:33,53.20000076293945,19.799999237060547,19.5625
19 Jul 2020 13:00:50,53.20000076293945,19.799999237060547,19.5625
19 Jul 2020 13:01:06,53.20000076293945,19.799999237060547,19.6875
19 Jul 2020 13:01:22,53.599998474121094,19.899999618530273,19.625
19 Jul 2020 13:01:39,53.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:01:55,53.400001525878906,19.799999237060547,19.625
19 Jul 2020 13:02:12,53.5,19.799999237060547,19.5625
19 Jul 2020 13:02:28,53.400001525878906,19.799999237060547,19.625
19 Jul 2020 13:02:47,53.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:03:03,53.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:03:20,53.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:03:36,53.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:03:53,53.5,19.799999237060547,19.625
19 Jul 2020 13:04:09,53.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:04:25,53.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:04:42,53.29999923706055,19.899999618530273,19.625
19 Jul 2020 13:04:58,53.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:05:15,53.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:05:31,53.5,19.799999237060547,19.625
19 Jul 2020 13:05:47,53.599998474121094,19.799999237060547,19.625
19 Jul 2020 13:06:04,53.599998474121094,19.799999237060547,19.625
19 Jul 2020 13:06:20,53.5,19.799999237060547,19.625
19 Jul 2020 13:06:37,53.5,19.799999237060547,19.5625
19 Jul 2020 13:06:53,53.70000076293945,19.799999237060547,19.625
19 Jul 2020 13:07:09,54.0,19.799999237060547,19.625
19 Jul 2020 13:07:26,54.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:07:45,54.099998474121094,19.799999237060547,19.5625
19 Jul 2020 13:08:01,53.79999923706055,19.799999237060547,19.625
19 Jul 2020 13:08:18,53.79999923706055,19.799999237060547,19.625
19 Jul 2020 13:08:36,54.400001525878906,19.799999237060547,19.625
19 Jul 2020 13:08:53,54.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:09:09,54.0,19.799999237060547,19.625
19 Jul 2020 13:09:26,54.0,19.799999237060547,19.625
19 Jul 2020 13:09:42,54.0,19.799999237060547,19.625
19 Jul 2020 13:09:58,54.0,19.799999237060547,19.625
19 Jul 2020 13:10:15,54.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:10:31,54.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:10:48,55.0,19.799999237060547,19.625
19 Jul 2020 13:11:04,55.0,19.799999237060547,19.625
19 Jul 2020 13:11:20,55.099998474121094,19.799999237060547,19.625
19 Jul 2020 13:11:37,55.099998474121094,19.799999237060547,19.625
19 Jul 2020 13:11:53,55.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:12:55,54.599998474121094,19.799999237060547,19.625
19 Jul 2020 13:13:12,54.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:13:28,54.29999923706055,19.799999237060547,19.625
19 Jul 2020 13:13:44,54.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:14:01,54.20000076293945,19.799999237060547,19.625
19 Jul 2020 13:14:17,54.20000076293945,19.799999237060547,19.625
